,filename,num_rows,filesize_MB,central_ra,central_dec
3213,chunk_ra_250.5_dec_-25.5_table.h5,265065,30.322470664978027,250.5,-25.5
3214,chunk_ra_251.5_dec_-27.5_table.h5,369313,41.53953552246094,251.5,-27.5
3215,chunk_ra_251.5_dec_-26.5_table.h5,343103,38.75554084777832,251.5,-26.5
3216,chunk_ra_251.5_dec_-25.5_table.h5,308604,34.923991203308105,251.5,-25.5
3217,chunk_ra_252.5_dec_-27.5_table.h5,428118,48.03227424621582,252.5,-27.5
3218,chunk_ra_252.5_dec_-26.5_table.h5,381557,42.96379280090332,252.5,-26.5
3219,chunk_ra_252.5_dec_-25.5_table.h5,344598,39.01895618438721,252.5,-25.5
3220,chunk_ra_253.5_dec_-27.5_table.h5,463715,51.83436870574951,253.5,-27.5
3221,chunk_ra_253.5_dec_-26.5_table.h5,435036,48.763465881347656,253.5,-26.5
3222,chunk_ra_253.5_dec_-25.5_table.h5,387485,43.3726282119751,253.5,-25.5
3223,chunk_ra_254.5_dec_-27.5_table.h5,507459,56.61367893218994,254.5,-27.5
3224,chunk_ra_254.5_dec_-26.5_table.h5,496806,55.471375465393066,254.5,-26.5
3225,chunk_ra_254.5_dec_-25.5_table.h5,450688,50.45965003967285,254.5,-25.5
3226,chunk_ra_255.5_dec_-27.5_table.h5,570576,63.69510746002197,255.5,-27.5
3227,chunk_ra_255.5_dec_-26.5_table.h5,546421,61.00666904449463,255.5,-26.5
3228,chunk_ra_255.5_dec_-25.5_table.h5,487230,54.32810688018799,255.5,-25.5
3229,chunk_ra_256.5_dec_-27.5_table.h5,595879,66.42127990722656,256.5,-27.5
3230,chunk_ra_256.5_dec_-26.5_table.h5,602677,66.96400165557861,256.5,-26.5
3231,chunk_ra_256.5_dec_-25.5_table.h5,536190,59.58372116088867,256.5,-25.5
3232,chunk_ra_257.5_dec_-27.5_table.h5,602174,66.94331073760986,257.5,-27.5
3233,chunk_ra_257.5_dec_-26.5_table.h5,661358,73.4821138381958,257.5,-26.5
3234,chunk_ra_257.5_dec_-25.5_table.h5,588125,65.02745532989502,257.5,-25.5
3235,chunk_ra_258.5_dec_-27.5_table.h5,591448,65.59576892852783,258.5,-27.5
3236,chunk_ra_258.5_dec_-26.5_table.h5,694857,77.00452327728271,258.5,-26.5
3237,chunk_ra_258.5_dec_-25.5_table.h5,634126,70.11781024932861,258.5,-25.5
3238,chunk_ra_259.5_dec_-27.5_table.h5,636422,70.74722957611084,259.5,-27.5
3239,chunk_ra_259.5_dec_-26.5_table.h5,693039,76.85554122924805,259.5,-26.5
3240,chunk_ra_259.5_dec_-25.5_table.h5,655987,72.55691909790039,259.5,-25.5
3241,chunk_ra_260.5_dec_-27.5_table.h5,631632,70.34579277038574,260.5,-27.5
3242,chunk_ra_260.5_dec_-26.5_table.h5,701345,77.70915412902832,260.5,-26.5
3243,chunk_ra_260.5_dec_-25.5_table.h5,685377,76.14995861053467,260.5,-25.5
3244,chunk_ra_261.5_dec_-27.5_table.h5,692359,77.22672080993652,261.5,-27.5
3245,chunk_ra_261.5_dec_-26.5_table.h5,678446,74.97180843353271,261.5,-26.5
3246,chunk_ra_261.5_dec_-25.5_table.h5,714755,79.43617153167725,261.5,-25.5
3247,chunk_ra_262.5_dec_-27.5_table.h5,714051,79.90368843078613,262.5,-27.5
3248,chunk_ra_262.5_dec_-26.5_table.h5,648734,71.87087154388428,262.5,-26.5
3249,chunk_ra_262.5_dec_-25.5_table.h5,696292,77.40955638885498,262.5,-25.5
3250,chunk_ra_263.5_dec_-27.5_table.h5,750863,84.24045372009277,263.5,-27.5
3251,chunk_ra_263.5_dec_-26.5_table.h5,772844,85.60644435882568,263.5,-26.5
3252,chunk_ra_263.5_dec_-25.5_table.h5,631878,69.48588466644287,263.5,-25.5
3253,chunk_ra_264.5_dec_-27.5_table.h5,761851,85.71669578552246,264.5,-27.5
3254,chunk_ra_264.5_dec_-26.5_table.h5,809745,90.18595886230467,264.5,-26.5
3255,chunk_ra_264.5_dec_-25.5_table.h5,747042,82.4169111251831,264.5,-25.5
3256,chunk_ra_265.5_dec_-27.5_table.h5,783472,88.44932651519775,265.5,-27.5
3257,chunk_ra_265.5_dec_-26.5_table.h5,849221,94.5698652267456,265.5,-26.5
3258,chunk_ra_265.5_dec_-25.5_table.h5,815150,91.70557594299316,265.5,-25.5
3259,chunk_ra_266.5_dec_-27.5_table.h5,536028,59.963929176330566,266.5,-27.5
3260,chunk_ra_266.5_dec_-26.5_table.h5,782292,87.150710105896,266.5,-26.5
3261,chunk_ra_266.5_dec_-25.5_table.h5,769999,85.8565902709961,266.5,-25.5
3262,chunk_ra_267.5_dec_-27.5_table.h5,372998,42.24105453491211,267.5,-27.5
3263,chunk_ra_267.5_dec_-26.5_table.h5,430485,48.52281665802002,267.5,-26.5
3264,chunk_ra_267.5_dec_-25.5_table.h5,603208,67.14846897125244,267.5,-25.5
3265,chunk_ra_268.5_dec_-27.5_table.h5,536482,60.02664852142334,268.5,-27.5
3266,chunk_ra_268.5_dec_-26.5_table.h5,368907,41.75292110443115,268.5,-26.5
3267,chunk_ra_268.5_dec_-25.5_table.h5,497701,55.89174175262451,268.5,-25.5
3268,chunk_ra_269.5_dec_-27.5_table.h5,722987,81.34874534606934,269.5,-27.5
3269,chunk_ra_269.5_dec_-26.5_table.h5,609513,68.20737743377686,269.5,-26.5
3270,chunk_ra_269.5_dec_-25.5_table.h5,495483,55.7370080947876,269.5,-25.5
3271,chunk_ra_270.5_dec_-27.5_table.h5,772120,87.01726055145264,270.5,-27.5
3272,chunk_ra_270.5_dec_-26.5_table.h5,820236,91.96195697784424,270.5,-26.5
3273,chunk_ra_270.5_dec_-25.5_table.h5,694425,77.4960765838623,270.5,-25.5
3274,chunk_ra_271.5_dec_-27.5_table.h5,772496,87.80931377410889,271.5,-27.5
3275,chunk_ra_271.5_dec_-26.5_table.h5,850551,96.25328159332275,271.5,-26.5
3276,chunk_ra_271.5_dec_-25.5_table.h5,766590,85.91114139556885,271.5,-25.5
3277,chunk_ra_272.5_dec_-27.5_table.h5,800392,91.12747001647948,272.5,-27.5
3278,chunk_ra_272.5_dec_-26.5_table.h5,856276,96.54604625701904,272.5,-26.5
3279,chunk_ra_272.5_dec_-25.5_table.h5,791162,88.85868263244629,272.5,-25.5
3280,chunk_ra_273.5_dec_-27.5_table.h5,897606,103.5057373046875,273.5,-27.5
3281,chunk_ra_273.5_dec_-26.5_table.h5,937009,106.17524528503418,273.5,-26.5
3282,chunk_ra_273.5_dec_-25.5_table.h5,818938,92.33788108825684,273.5,-25.5
3283,chunk_ra_274.5_dec_-27.5_table.h5,838432,94.88358116149902,274.5,-27.5
3284,chunk_ra_274.5_dec_-26.5_table.h5,819125,92.22842979431152,274.5,-26.5
3285,chunk_ra_274.5_dec_-25.5_table.h5,799247,90.09576034545898,274.5,-25.5
3286,chunk_ra_275.5_dec_-27.5_table.h5,801326,90.22975540161131,275.5,-27.5
3287,chunk_ra_275.5_dec_-26.5_table.h5,795080,88.87027549743652,275.5,-26.5
3288,chunk_ra_275.5_dec_-25.5_table.h5,838086,93.77608013153076,275.5,-25.5
3289,chunk_ra_276.5_dec_-27.5_table.h5,770634,85.87907600402832,276.5,-27.5
3290,chunk_ra_276.5_dec_-26.5_table.h5,812133,90.36108779907228,276.5,-26.5
3291,chunk_ra_276.5_dec_-25.5_table.h5,829668,92.36117172241212,276.5,-25.5
3292,chunk_ra_277.5_dec_-27.5_table.h5,713111,79.11018753051758,277.5,-27.5
3293,chunk_ra_277.5_dec_-26.5_table.h5,800797,88.63336086273193,277.5,-26.5
3294,chunk_ra_277.5_dec_-25.5_table.h5,770605,85.51343441009521,277.5,-25.5
3295,chunk_ra_278.5_dec_-27.5_table.h5,671052,74.45429992675781,278.5,-27.5
3296,chunk_ra_278.5_dec_-26.5_table.h5,716693,79.33112621307373,278.5,-26.5
3297,chunk_ra_278.5_dec_-25.5_table.h5,671134,74.3141393661499,278.5,-25.5
3298,chunk_ra_279.5_dec_-27.5_table.h5,591923,65.81531143188477,279.5,-27.5
3299,chunk_ra_279.5_dec_-26.5_table.h5,630254,69.91366863250732,279.5,-26.5
3300,chunk_ra_279.5_dec_-25.5_table.h5,597560,66.22885990142822,279.5,-25.5
3301,chunk_ra_280.5_dec_-27.5_table.h5,527524,58.96159934997559,280.5,-27.5
3302,chunk_ra_280.5_dec_-26.5_table.h5,568766,63.310455322265625,280.5,-26.5
3303,chunk_ra_280.5_dec_-25.5_table.h5,551550,61.3339900970459,280.5,-25.5
3304,chunk_ra_281.5_dec_-27.5_table.h5,490231,55.02555084228516,281.5,-27.5
3305,chunk_ra_281.5_dec_-26.5_table.h5,508781,56.91012668609619,281.5,-26.5
3306,chunk_ra_281.5_dec_-25.5_table.h5,512780,57.11064434051514,281.5,-25.5
3307,chunk_ra_282.5_dec_-27.5_table.h5,449153,50.42176628112793,282.5,-27.5
3308,chunk_ra_282.5_dec_-26.5_table.h5,465913,52.30311679840088,282.5,-26.5
3309,chunk_ra_282.5_dec_-25.5_table.h5,452312,50.73447608947754,282.5,-25.5
3310,chunk_ra_283.5_dec_-27.5_table.h5,386029,43.58388423919678,283.5,-27.5
3311,chunk_ra_283.5_dec_-26.5_table.h5,417510,46.912604331970215,283.5,-26.5
3312,chunk_ra_283.5_dec_-25.5_table.h5,392654,44.234148025512695,283.5,-25.5
3313,chunk_ra_284.5_dec_-27.5_table.h5,342287,38.919968605041504,284.5,-27.5
3314,chunk_ra_284.5_dec_-26.5_table.h5,360135,40.60805797576904,284.5,-26.5
3315,chunk_ra_284.5_dec_-25.5_table.h5,347613,39.29894161224365,284.5,-25.5
3316,chunk_ra_285.5_dec_-27.5_table.h5,306151,35.17948913574219,285.5,-27.5
3317,chunk_ra_285.5_dec_-26.5_table.h5,320603,36.66267013549805,285.5,-26.5
3318,chunk_ra_285.5_dec_-25.5_table.h5,316480,36.14207553863525,285.5,-25.5
3319,chunk_ra_286.5_dec_-27.5_table.h5,275319,31.91371154785156,286.5,-27.5
3320,chunk_ra_286.5_dec_-26.5_table.h5,295562,34.23835372924805,286.5,-26.5
3321,chunk_ra_286.5_dec_-25.5_table.h5,288640,33.323628425598145,286.5,-25.5
3322,chunk_ra_287.5_dec_-27.5_table.h5,252778,29.90299129486084,287.5,-27.5
3323,chunk_ra_287.5_dec_-26.5_table.h5,262439,31.041300773620605,287.5,-26.5
3324,chunk_ra_287.5_dec_-25.5_table.h5,260877,30.68059730529785,287.5,-25.5
3325,chunk_ra_288.5_dec_-27.5_table.h5,222422,26.69241237640381,288.5,-27.5
3326,chunk_ra_288.5_dec_-26.5_table.h5,234579,28.08461570739746,288.5,-26.5
3327,chunk_ra_288.5_dec_-25.5_table.h5,229016,27.420042991638184,288.5,-25.5
3328,chunk_ra_289.5_dec_-27.5_table.h5,198372,24.068713188171387,289.5,-27.5
3329,chunk_ra_289.5_dec_-26.5_table.h5,212592,25.680174827575684,289.5,-26.5
3330,chunk_ra_289.5_dec_-25.5_table.h5,208690,25.22956085205078,289.5,-25.5
3331,chunk_ra_290.5_dec_-27.5_table.h5,181761,22.321940422058105,290.5,-27.5
3332,chunk_ra_290.5_dec_-26.5_table.h5,195374,24.01529312133789,290.5,-26.5
3333,chunk_ra_290.5_dec_-25.5_table.h5,194854,23.82210063934326,290.5,-25.5
3334,chunk_ra_291.5_dec_-27.5_table.h5,169732,21.06387615203857,291.5,-27.5
3335,chunk_ra_291.5_dec_-26.5_table.h5,180333,22.33405494689941,291.5,-26.5
3336,chunk_ra_291.5_dec_-25.5_table.h5,174371,21.45604705810547,291.5,-25.5
3337,chunk_ra_292.5_dec_-27.5_table.h5,155719,19.48825168609619,292.5,-27.5
3338,chunk_ra_292.5_dec_-26.5_table.h5,167476,20.844219207763672,292.5,-26.5
3339,chunk_ra_292.5_dec_-25.5_table.h5,160064,19.970441818237305,292.5,-25.5
3340,chunk_ra_293.5_dec_-27.5_table.h5,143133,17.96822738647461,293.5,-27.5
3341,chunk_ra_293.5_dec_-26.5_table.h5,154421,19.451159477233887,293.5,-26.5
3342,chunk_ra_293.5_dec_-25.5_table.h5,147234,18.439285278320312,293.5,-25.5
3343,chunk_ra_294.5_dec_-27.5_table.h5,134314,17.09829330444336,294.5,-27.5
3344,chunk_ra_294.5_dec_-26.5_table.h5,144950,18.43154621124268,294.5,-26.5
3345,chunk_ra_294.5_dec_-25.5_table.h5,138525,17.536972999572754,294.5,-25.5
3346,chunk_ra_295.5_dec_-27.5_table.h5,122000,15.616640090942385,295.5,-27.5
3347,chunk_ra_295.5_dec_-26.5_table.h5,129693,16.480015754699707,295.5,-26.5
3348,chunk_ra_295.5_dec_-25.5_table.h5,132393,16.80913734436035,295.5,-25.5
3349,chunk_ra_296.5_dec_-27.5_table.h5,113633,14.666410446166992,296.5,-27.5
3350,chunk_ra_296.5_dec_-26.5_table.h5,121703,15.663086891174316,296.5,-26.5
3351,chunk_ra_296.5_dec_-25.5_table.h5,124154,15.873204231262209,296.5,-25.5
3352,chunk_ra_297.5_dec_-27.5_table.h5,110475,14.2704439163208,297.5,-27.5
3353,chunk_ra_297.5_dec_-26.5_table.h5,117297,15.087220191955566,297.5,-26.5
3354,chunk_ra_297.5_dec_-25.5_table.h5,115813,14.931072235107422,297.5,-25.5
3355,chunk_ra_298.5_dec_-27.5_table.h5,104122,13.57366943359375,298.5,-27.5
3356,chunk_ra_298.5_dec_-26.5_table.h5,111128,14.469207763671877,298.5,-26.5
3357,chunk_ra_298.5_dec_-25.5_table.h5,111986,14.499015808105469,298.5,-25.5
3358,chunk_ra_299.5_dec_-27.5_table.h5,103298,13.49370574951172,299.5,-27.5
3359,chunk_ra_299.5_dec_-26.5_table.h5,109108,14.15671157836914,299.5,-26.5
3360,chunk_ra_299.5_dec_-25.5_table.h5,104932,13.673030853271484,299.5,-25.5
3361,chunk_ra_300.5_dec_-27.5_table.h5,105446,13.757097244262695,300.5,-27.5
3362,chunk_ra_300.5_dec_-26.5_table.h5,103625,13.549262046813965,300.5,-26.5
3363,chunk_ra_300.5_dec_-25.5_table.h5,96580,12.69962215423584,300.5,-25.5
3364,chunk_ra_301.5_dec_-27.5_table.h5,96463,12.713391304016112,301.5,-27.5
3365,chunk_ra_301.5_dec_-26.5_table.h5,96939,12.795090675354004,301.5,-26.5
3366,chunk_ra_301.5_dec_-25.5_table.h5,94562,12.498373031616213,301.5,-25.5
3367,chunk_ra_302.5_dec_-27.5_table.h5,87463,11.670185089111328,302.5,-27.5
3368,chunk_ra_302.5_dec_-26.5_table.h5,90966,12.077394485473633,302.5,-26.5
3369,chunk_ra_302.5_dec_-25.5_table.h5,91435,12.139068603515623,302.5,-25.5
3370,chunk_ra_303.5_dec_-27.5_table.h5,91914,12.169795989990234,303.5,-27.5
3371,chunk_ra_303.5_dec_-26.5_table.h5,94164,12.468110084533691,303.5,-26.5
3372,chunk_ra_303.5_dec_-25.5_table.h5,85510,11.43247127532959,303.5,-25.5
3373,chunk_ra_304.5_dec_-27.5_table.h5,88070,11.736262321472168,304.5,-27.5
3374,chunk_ra_304.5_dec_-26.5_table.h5,89030,11.867576599121094,304.5,-26.5
3375,chunk_ra_304.5_dec_-25.5_table.h5,84827,11.355724334716797,304.5,-25.5
3376,chunk_ra_305.5_dec_-27.5_table.h5,84445,11.240126609802246,305.5,-27.5
3377,chunk_ra_305.5_dec_-26.5_table.h5,95106,12.56398582458496,305.5,-26.5
3378,chunk_ra_305.5_dec_-25.5_table.h5,96906,12.777095794677734,305.5,-25.5
3379,chunk_ra_306.5_dec_-27.5_table.h5,85142,11.33248805999756,306.5,-27.5
3380,chunk_ra_306.5_dec_-26.5_table.h5,87721,11.675292015075684,306.5,-26.5
3381,chunk_ra_306.5_dec_-25.5_table.h5,85322,11.403275489807127,306.5,-25.5
3382,chunk_ra_307.5_dec_-27.5_table.h5,77167,10.417829513549805,307.5,-27.5
3383,chunk_ra_307.5_dec_-26.5_table.h5,85019,11.342931747436523,307.5,-26.5
3384,chunk_ra_307.5_dec_-25.5_table.h5,81028,10.847094535827637,307.5,-25.5
3385,chunk_ra_308.5_dec_-27.5_table.h5,76361,10.25501537322998,308.5,-27.5
3386,chunk_ra_308.5_dec_-26.5_table.h5,89266,11.836987495422363,308.5,-26.5
3387,chunk_ra_308.5_dec_-25.5_table.h5,82150,10.996611595153809,308.5,-25.5
3388,chunk_ra_309.5_dec_-27.5_table.h5,77454,10.400334358215332,309.5,-27.5
3389,chunk_ra_309.5_dec_-26.5_table.h5,81205,10.896235466003418,309.5,-26.5
3390,chunk_ra_309.5_dec_-25.5_table.h5,79127,10.571619033813477,309.5,-25.5
3391,chunk_ra_310.5_dec_-27.5_table.h5,72541,9.839731216430664,310.5,-27.5
3392,chunk_ra_310.5_dec_-26.5_table.h5,75085,10.153200149536133,310.5,-26.5
3393,chunk_ra_310.5_dec_-25.5_table.h5,77976,10.489856719970703,310.5,-25.5
3394,chunk_ra_311.5_dec_-27.5_table.h5,69661,9.479998588562012,311.5,-27.5
3395,chunk_ra_311.5_dec_-26.5_table.h5,79878,10.71225357055664,311.5,-26.5
3396,chunk_ra_311.5_dec_-25.5_table.h5,76591,10.324762344360352,311.5,-25.5
3397,chunk_ra_312.5_dec_-27.5_table.h5,68146,9.253917694091797,312.5,-27.5
3398,chunk_ra_312.5_dec_-26.5_table.h5,80802,10.801806449890137,312.5,-26.5
3399,chunk_ra_312.5_dec_-25.5_table.h5,75281,10.160326957702637,312.5,-25.5
3400,chunk_ra_313.5_dec_-27.5_table.h5,64944,8.91678237915039,313.5,-27.5
3401,chunk_ra_313.5_dec_-26.5_table.h5,72417,9.796297073364258,313.5,-26.5
3402,chunk_ra_313.5_dec_-25.5_table.h5,71233,9.678732872009276,313.5,-25.5
3403,chunk_ra_314.5_dec_-27.5_table.h5,61885,8.533856391906738,314.5,-27.5
3404,chunk_ra_314.5_dec_-26.5_table.h5,69015,9.396227836608888,314.5,-26.5
3405,chunk_ra_314.5_dec_-25.5_table.h5,69091,9.409388542175291,314.5,-25.5
3406,chunk_ra_315.5_dec_-27.5_table.h5,60495,8.353691101074219,315.5,-27.5
3407,chunk_ra_315.5_dec_-26.5_table.h5,62986,8.694490432739258,315.5,-26.5
3408,chunk_ra_315.5_dec_-25.5_table.h5,63516,8.761496543884277,315.5,-25.5
3409,chunk_ra_316.5_dec_-27.5_table.h5,59862,8.272225379943848,316.5,-27.5
3410,chunk_ra_316.5_dec_-26.5_table.h5,64469,8.851154327392578,316.5,-26.5
3411,chunk_ra_316.5_dec_-25.5_table.h5,65107,8.899347305297852,316.5,-25.5
3412,chunk_ra_317.5_dec_-27.5_table.h5,56698,7.934389114379883,317.5,-27.5
3413,chunk_ra_317.5_dec_-26.5_table.h5,65589,8.96921157836914,317.5,-26.5
3414,chunk_ra_317.5_dec_-25.5_table.h5,63486,8.741476058959961,317.5,-25.5
3415,chunk_ra_318.5_dec_-27.5_table.h5,59733,8.213558197021484,318.5,-27.5
3416,chunk_ra_318.5_dec_-26.5_table.h5,62055,8.510095596313477,318.5,-26.5
3417,chunk_ra_318.5_dec_-25.5_table.h5,58905,8.181906700134277,318.5,-25.5
3418,chunk_ra_319.5_dec_-27.5_table.h5,52301,7.366550445556641,319.5,-27.5
3419,chunk_ra_319.5_dec_-26.5_table.h5,58370,8.07777214050293,319.5,-26.5
3420,chunk_ra_319.5_dec_-25.5_table.h5,56830,7.915630340576172,319.5,-25.5
3421,chunk_ra_320.5_dec_-27.5_table.h5,51767,7.275350570678711,320.5,-27.5
3422,chunk_ra_320.5_dec_-26.5_table.h5,59248,8.170622825622559,320.5,-26.5
3423,chunk_ra_320.5_dec_-25.5_table.h5,58836,8.16710090637207,320.5,-25.5
3424,chunk_ra_321.5_dec_-27.5_table.h5,51314,7.265522956848144,321.5,-27.5
3425,chunk_ra_321.5_dec_-26.5_table.h5,55396,7.744011878967285,321.5,-26.5
3426,chunk_ra_321.5_dec_-25.5_table.h5,57027,7.910791397094727,321.5,-25.5
3427,chunk_ra_322.5_dec_-27.5_table.h5,53030,7.407070159912109,322.5,-27.5
3428,chunk_ra_322.5_dec_-26.5_table.h5,56179,7.828662872314453,322.5,-26.5
3429,chunk_ra_322.5_dec_-25.5_table.h5,57234,7.894752502441406,322.5,-25.5
3430,chunk_ra_323.5_dec_-27.5_table.h5,55429,7.710436820983887,323.5,-27.5
3431,chunk_ra_323.5_dec_-26.5_table.h5,59969,8.206524848937988,323.5,-26.5
3432,chunk_ra_323.5_dec_-25.5_table.h5,57064,7.873867988586426,323.5,-25.5
3433,chunk_ra_324.5_dec_-27.5_table.h5,52202,7.327617645263672,324.5,-27.5
3434,chunk_ra_324.5_dec_-26.5_table.h5,57397,7.949398040771484,324.5,-26.5
3435,chunk_ra_324.5_dec_-25.5_table.h5,57612,7.952709197998047,324.5,-25.5
3436,chunk_ra_325.5_dec_-27.5_table.h5,52348,7.319241523742676,325.5,-27.5
3437,chunk_ra_325.5_dec_-26.5_table.h5,58730,8.085261344909668,325.5,-26.5
3438,chunk_ra_325.5_dec_-25.5_table.h5,60689,8.278450965881348,325.5,-25.5
3439,chunk_ra_326.5_dec_-27.5_table.h5,55333,7.698423385620117,326.5,-27.5
3440,chunk_ra_326.5_dec_-26.5_table.h5,57778,7.977068901062012,326.5,-26.5
3441,chunk_ra_326.5_dec_-25.5_table.h5,57243,7.87040901184082,326.5,-25.5
3442,chunk_ra_327.5_dec_-27.5_table.h5,56925,7.856403350830078,327.5,-27.5
3443,chunk_ra_327.5_dec_-26.5_table.h5,57249,7.86837100982666,327.5,-26.5
3444,chunk_ra_327.5_dec_-25.5_table.h5,55342,7.688875198364258,327.5,-25.5
3445,chunk_ra_328.5_dec_-27.5_table.h5,51453,7.217551231384277,328.5,-27.5
3446,chunk_ra_328.5_dec_-26.5_table.h5,58197,7.998471260070801,328.5,-26.5
3447,chunk_ra_328.5_dec_-25.5_table.h5,56853,7.84498119354248,328.5,-25.5
3448,chunk_ra_329.5_dec_-27.5_table.h5,51992,7.287903785705566,329.5,-27.5
3449,chunk_ra_329.5_dec_-26.5_table.h5,57549,7.920432090759277,329.5,-26.5
3450,chunk_ra_329.5_dec_-25.5_table.h5,56169,7.757478713989258,329.5,-25.5
3451,chunk_ra_330.5_dec_-27.5_table.h5,53822,7.466311454772949,330.5,-27.5
3452,chunk_ra_330.5_dec_-26.5_table.h5,55206,7.616230010986328,330.5,-26.5
3453,chunk_ra_330.5_dec_-25.5_table.h5,55516,7.655573844909668,330.5,-25.5
3454,chunk_ra_331.5_dec_-27.5_table.h5,52280,7.285867691040039,331.5,-27.5
3455,chunk_ra_331.5_dec_-26.5_table.h5,57013,7.831599235534668,331.5,-26.5
3456,chunk_ra_331.5_dec_-25.5_table.h5,56472,7.769072532653809,331.5,-25.5
3457,chunk_ra_332.5_dec_-27.5_table.h5,53056,7.359305381774902,332.5,-27.5
3458,chunk_ra_332.5_dec_-26.5_table.h5,54965,7.622698783874512,332.5,-26.5
3459,chunk_ra_332.5_dec_-25.5_table.h5,50808,7.141992568969727,332.5,-25.5
3460,chunk_ra_333.5_dec_-27.5_table.h5,54799,7.594046592712402,333.5,-27.5
3461,chunk_ra_333.5_dec_-26.5_table.h5,53054,7.371148109436035,333.5,-26.5
3462,chunk_ra_333.5_dec_-25.5_table.h5,52755,7.364696502685547,333.5,-25.5
3463,chunk_ra_334.5_dec_-27.5_table.h5,53343,7.460909843444824,334.5,-27.5
3464,chunk_ra_334.5_dec_-26.5_table.h5,60387,8.242393493652344,334.5,-26.5
3465,chunk_ra_334.5_dec_-25.5_table.h5,56983,7.82125186920166,334.5,-25.5
3466,chunk_ra_335.5_dec_-27.5_table.h5,53257,7.416049957275391,335.5,-27.5
3467,chunk_ra_335.5_dec_-26.5_table.h5,58319,7.983860015869141,335.5,-26.5
3468,chunk_ra_335.5_dec_-25.5_table.h5,52605,7.348335266113281,335.5,-25.5
3469,chunk_ra_336.5_dec_-27.5_table.h5,56650,7.828520774841309,336.5,-27.5
3470,chunk_ra_336.5_dec_-26.5_table.h5,60435,8.247575759887695,336.5,-26.5
3471,chunk_ra_336.5_dec_-25.5_table.h5,55089,7.606753349304199,336.5,-25.5
3472,chunk_ra_337.5_dec_-27.5_table.h5,54401,7.512411117553711,337.5,-27.5
3473,chunk_ra_337.5_dec_-26.5_table.h5,57719,7.936389923095703,337.5,-26.5
3474,chunk_ra_337.5_dec_-25.5_table.h5,60257,8.24731731414795,337.5,-25.5
3475,chunk_ra_338.5_dec_-27.5_table.h5,51157,7.139174461364746,338.5,-27.5
3476,chunk_ra_338.5_dec_-26.5_table.h5,61439,8.36595630645752,338.5,-26.5
3477,chunk_ra_338.5_dec_-25.5_table.h5,56874,7.808428764343262,338.5,-25.5
3478,chunk_ra_339.5_dec_-27.5_table.h5,50835,7.119630813598633,339.5,-27.5
3479,chunk_ra_339.5_dec_-26.5_table.h5,58032,7.971575736999512,339.5,-26.5
3480,chunk_ra_339.5_dec_-25.5_table.h5,56218,7.739407539367676,339.5,-25.5
3481,chunk_ra_340.5_dec_-27.5_table.h5,51788,7.19882869720459,340.5,-27.5
3482,chunk_ra_340.5_dec_-26.5_table.h5,60532,8.258410453796387,340.5,-26.5
3483,chunk_ra_340.5_dec_-25.5_table.h5,55642,7.664835929870605,340.5,-25.5
3484,chunk_ra_341.5_dec_-27.5_table.h5,47087,6.6414289474487305,341.5,-27.5
3485,chunk_ra_341.5_dec_-26.5_table.h5,54277,7.514322280883789,341.5,-26.5
3486,chunk_ra_341.5_dec_-25.5_table.h5,57661,7.902518272399902,341.5,-25.5
3487,chunk_ra_342.5_dec_-27.5_table.h5,48268,6.779868125915527,342.5,-27.5
3488,chunk_ra_342.5_dec_-26.5_table.h5,55023,7.607452392578125,342.5,-26.5
3489,chunk_ra_342.5_dec_-25.5_table.h5,53277,7.390931129455566,342.5,-25.5
3490,chunk_ra_343.5_dec_-27.5_table.h5,47820,6.757674217224121,343.5,-27.5
3491,chunk_ra_343.5_dec_-26.5_table.h5,52790,7.344348907470703,343.5,-26.5
3492,chunk_ra_343.5_dec_-25.5_table.h5,49597,6.960077285766602,343.5,-25.5
3493,chunk_ra_344.5_dec_-27.5_table.h5,47828,6.736218452453613,344.5,-27.5
3494,chunk_ra_344.5_dec_-26.5_table.h5,53082,7.307502746582031,344.5,-26.5
3495,chunk_ra_344.5_dec_-25.5_table.h5,52825,7.311722755432129,344.5,-25.5
3496,chunk_ra_345.5_dec_-27.5_table.h5,47283,6.661396026611328,345.5,-27.5
3497,chunk_ra_345.5_dec_-26.5_table.h5,53562,7.404541969299316,345.5,-26.5
3498,chunk_ra_345.5_dec_-25.5_table.h5,51581,7.135092735290527,345.5,-25.5
3499,chunk_ra_346.5_dec_-27.5_table.h5,43209,6.1966552734375,346.5,-27.5
3500,chunk_ra_346.5_dec_-26.5_table.h5,43667,6.201810836791992,346.5,-26.5
3501,chunk_ra_346.5_dec_-25.5_table.h5,45569,6.453462600708008,346.5,-25.5
3502,chunk_ra_347.5_dec_-27.5_table.h5,42570,6.11138916015625,347.5,-27.5
3503,chunk_ra_347.5_dec_-26.5_table.h5,46900,6.588971138000488,347.5,-26.5
3504,chunk_ra_347.5_dec_-25.5_table.h5,50174,6.968780517578125,347.5,-25.5
3505,chunk_ra_348.5_dec_-27.5_table.h5,44443,6.344472885131836,348.5,-27.5
3506,chunk_ra_348.5_dec_-26.5_table.h5,46830,6.609649658203125,348.5,-26.5
3507,chunk_ra_348.5_dec_-25.5_table.h5,50991,7.086216926574707,348.5,-25.5
3508,chunk_ra_349.5_dec_-27.5_table.h5,45072,6.387788772583008,349.5,-27.5
3509,chunk_ra_349.5_dec_-26.5_table.h5,47245,6.673503875732422,349.5,-26.5
